Commission Agent,Policy No,Premium transaction name,Policy Status,Applied Premium Date,Issued Date,Receive Policy date,Freelook,CUTOFF,Status,Premium Collected,FYC,RYC,Total Com
60031799,80131613,Premium Collection            ,IF,2024-01-10,2023-01-10,2023-01-13,368.0,20240115,5,21002000.0,0.0,2036000.0,2036000.0
60031847,80070944,Flex Prem Premium Collection  ,IF,2024-01-15,2020-12-31,2021-01-12,1099.0,20240115,5,14803000.0,0.0,889000.0,889000.0
60031873,80069809,Flex Prem Premium Collection  ,IF,2024-01-15,2020-12-26,2020-12-31,1111.0,20240115,5,14067000.0,0.0,845000.0,845000.0
60031895,80071898,Flex Prem Premium Collection  ,IF,2024-01-08,2021-01-12,2021-01-18,1093.0,20240115,5,20350000.0,0.0,1222000.0,1222000.0
60031910,80066774,Flex Prem Premium Collection  ,IF,2024-01-08,2020-11-17,2020-11-20,1152.0,20240115,5,15052000.0,0.0,903000.0,903000.0
60031910,80067585,Flex Prem Premium Collection  ,IF,2024-01-08,2020-11-27,2020-12-05,1137.0,20240115,5,12082000.0,0.0,725000.0,725000.0
60031915,80071974,Flex Prem Premium Collection  ,IF,2024-01-12,2021-01-14,2021-01-22,1089.0,20240115,5,312000.0,0.0,18000.0,18000.0
60031964,80070056,Flex Prem Premium Collection  ,IF,2024-01-04,2020-12-29,2021-01-04,1107.0,20240115,5,9976000.0,0.0,599000.0,599000.0
60031969,80071908,Flex Prem Premium Collection  ,IF,2024-01-11,2021-01-12,2021-01-21,1090.0,20240115,5,10000000.0,0.0,601000.0,601000.0
60031994,80026413,Flex Prem Premium Collection  ,IF,2024-01-09,2018-08-02,2018-08-07,1988.0,20240115,5,4624000.0,0.0,46000.0,46000.0
60031994,80026418,Flex Prem Premium Collection  ,IF,2024-01-09,2018-08-02,2018-08-07,1988.0,20240115,5,6365000.0,0.0,64000.0,64000.0
60031994,80026430,Flex Prem Premium Collection  ,IF,2024-01-09,2018-08-03,2018-08-07,1988.0,20240115,5,4915000.0,0.0,49000.0,49000.0
60032060,80109434,Premium Collection            ,IF,2024-01-15,2022-05-20,2022-06-08,587.0,20240115,5,4150000.0,0.0,385000.0,385000.0
60032086,80066890,Flex Prem Premium Collection  ,IF,2024-01-15,2020-11-17,2020-11-25,1147.0,20240115,5,8055000.0,0.0,484000.0,484000.0
60032182,80089896,Premium Collection            ,IF,2024-01-15,2021-08-17,2021-08-24,875.0,20240115,5,3000000.0,0.0,213000.0,213000.0
60032194,80066483,Flex Prem Premium Collection  ,IF,2024-01-05,2020-11-10,2020-11-12,1160.0,20240115,5,14278000.0,0.0,856000.0,856000.0
60032197,80072011,Flex Prem Premium Collection  ,IF,2024-01-15,2021-01-14,2021-01-22,1089.0,20240115,5,12265000.0,0.0,736000.0,736000.0
60032201,80080751,Premium Collection            ,IF,2024-01-03,2021-05-04,2021-05-12,979.0,20240115,5,7562000.0,0.0,515000.0,515000.0
60032246,80095786,Premium Collection            ,IF,2024-01-05,2021-11-15,2021-12-10,767.0,20240115,5,14920000.0,0.0,1073000.0,1073000.0
60032350,80071913,Flex Prem Premium Collection  ,IF,2024-01-12,2021-01-12,2021-01-18,1093.0,20240115,5,14000000.0,0.0,839000.0,839000.0
60032362,80067778,Flex Prem Premium Collection  ,IF,2024-01-04,2020-11-29,2020-12-04,1138.0,20240115,5,5263000.0,0.0,316000.0,316000.0
60032396,80071886,Flex Prem Premium Collection  ,IF,2024-01-15,2021-01-11,2021-01-14,1097.0,20240115,5,7551000.0,0.0,454000.0,454000.0
60032420,80019455,Flex Prem Premium Collection  ,IF,2024-01-15,2018-01-15,2018-01-19,2188.0,20240115,5,5100000.0,0.0,52000.0,52000.0
60032420,80026340,Flex Prem Premium Collection  ,IF,2024-01-03,2018-07-19,2018-07-26,2000.0,20240115,5,5000000.0,0.0,50000.0,50000.0
60032420,80069722,Flex Prem Premium Collection  ,IF,2024-01-03,2020-12-26,2021-01-04,1107.0,20240115,5,15076000.0,0.0,905000.0,905000.0
60032420,80071094,Flex Prem Premium Collection  ,IF,2024-01-09,2020-12-31,2021-01-08,1103.0,20240115,5,5200000.0,0.0,311000.0,311000.0
60032420,80071857,Flex Prem Premium Collection  ,IF,2024-01-08,2021-01-11,2021-01-14,1097.0,20240115,5,142000.0,0.0,9000.0,9000.0
60032457,80068102,Flex Prem Premium Collection  ,IF,2024-01-08,2020-12-03,2020-12-14,1128.0,20240115,5,6020000.0,0.0,363000.0,363000.0
60032521,80067416,Flex Prem Premium Collection  ,IF,2024-01-10,2020-11-26,2020-11-30,1142.0,20240115,5,12980000.0,0.0,778000.0,778000.0
60032538,80069708,Flex Prem Premium Collection  ,IF,2024-01-11,2020-12-25,2020-12-31,1111.0,20240115,5,4167000.0,0.0,250000.0,250000.0
60032705,80083457,Premium Collection            ,IF,2024-01-10,2021-06-23,2021-06-27,933.0,20240115,5,12587000.0,0.0,886000.0,886000.0
60032748,80100701,Premium Collection            ,IF,2024-01-10,2021-12-30,2022-01-10,736.0,20240115,5,16710000.0,0.0,1215000.0,1215000.0
60032768,80083369,Premium Collection            ,IF,2024-01-11,2021-06-07,2021-06-14,946.0,20240115,5,7507000.0,0.0,548000.0,548000.0
60032785,80070194,Flex Prem Premium Collection  ,IF,2024-01-04,2020-12-31,2021-01-11,1100.0,20240115,5,15920000.0,0.0,954000.0,954000.0
60032818,80102100,Premium Collection            ,IF,2024-01-06,2022-01-20,2022-01-27,719.0,20240115,5,15132000.0,0.0,1093000.0,1093000.0
60032826,80026410,Flex Prem Premium Collection  ,IF,2024-01-09,2018-08-02,2018-08-07,1988.0,20240115,5,4724000.0,0.0,47000.0,47000.0
60032826,80032806,Flex Prem Premium Collection  ,IF,2024-01-10,2018-11-20,2018-11-26,1877.0,20240115,5,9725000.0,0.0,111000.0,111000.0
60032827,80036800,Flex Prem Premium Collection  ,IF,2024-01-15,2019-01-16,2019-01-22,1820.0,20240115,5,8000000.0,0.0,80000.0,80000.0
60032848,80066949,Flex Prem Premium Collection  ,IF,2024-01-15,2020-11-23,2020-12-02,1140.0,20240115,5,12541000.0,0.0,753000.0,753000.0
60032856,80117339,Premium Collection            ,IF,2024-01-15,2022-08-17,2022-08-23,511.0,20240115,5,3113000.0,0.0,299000.0,299000.0
60032868,80065927,Flex Prem Premium Collection  ,IF,2024-01-04,2020-10-29,2020-11-03,1169.0,20240115,5,23000.0,0.0,1000.0,1000.0
60032887,80067160,Flex Prem Premium Collection  ,IF,2024-01-15,2020-11-24,2020-12-03,1139.0,20240115,5,7510000.0,0.0,451000.0,451000.0
60032887,80067195,Flex Prem Premium Collection  ,IF,2024-01-15,2020-11-25,2020-12-02,1140.0,20240115,5,4225000.0,0.0,254000.0,254000.0
60032887,80067201,Flex Prem Premium Collection  ,IF,2024-01-15,2020-11-24,2020-12-02,1140.0,20240115,5,5050000.0,0.0,305000.0,305000.0
60032887,80068560,Flex Prem Premium Collection  ,IF,2024-01-15,2020-12-15,2020-12-19,1123.0,20240115,5,1000000.0,0.0,59000.0,59000.0
60032887,80068563,Flex Prem Premium Collection  ,IF,2024-01-15,2020-12-14,2020-12-18,1124.0,20240115,5,1000000.0,0.0,59000.0,59000.0
60032906,80067949,Flex Prem Premium Collection  ,IF,2024-01-15,2020-12-07,2020-12-11,1131.0,20240115,5,1500000.0,0.0,89000.0,89000.0
60032916,80131501,IAV Top-up(2021)              ,IF,2024-01-12,2023-01-05,2023-01-09,372.0,20240115,5,1032000.0,0.0,11000.0,11000.0
60032916,80131501,Premium Collection            ,IF,2024-01-11,2023-01-05,2023-01-09,372.0,20240115,5,18120000.0,0.0,1726000.0,1726000.0
60032916,80131509,IAV Top-up(2021)              ,IF,2024-01-11,2023-01-09,2023-01-11,370.0,20240115,5,318000.0,0.0,3000.0,3000.0
60032916,80131509,Premium Collection            ,IF,2024-01-10,2023-01-09,2023-01-11,370.0,20240115,5,12970000.0,0.0,1242000.0,1242000.0
60032916,80131510,IAV Top-up(2021)              ,IF,2024-01-12,2023-01-06,2023-01-10,371.0,20240115,5,372000.0,0.0,4000.0,4000.0
60032916,80131510,Premium Collection            ,IF,2024-01-11,2023-01-06,2023-01-10,371.0,20240115,5,15188000.0,0.0,1437000.0,1437000.0
60033011,80068389,Flex Prem Premium Collection  ,IF,2024-01-08,2020-12-08,2020-12-13,1129.0,20240115,5,7910000.0,0.0,475000.0,475000.0
60033043,80005784,Premium Collection            ,IF,2024-01-10,2016-09-27,2016-10-01,2663.0,20240115,5,3089000.0,0.0,62000.0,62000.0
60033043,80008344,Flex Prem Premium Collection  ,IF,2024-01-02,2016-12-26,2017-01-03,2569.0,20240115,5,5882000.0,0.0,81000.0,81000.0
60033043,80008344,Full Contract Reversal        ,IF,2024-01-02,2016-12-26,2017-01-03,2569.0,20240115,5,-101000.0,0.0,-1000.0,-1000.0
60033043,80008344,Single Premium Top-up         ,IF,2024-01-02,2016-12-26,2017-01-03,2569.0,20240115,5,101000.0,0.0,1000.0,1000.0
60033043,80009080,Flex Prem Premium Collection  ,IF,2024-01-04,2017-01-05,2017-01-10,2562.0,20240115,5,150000.0,0.0,2000.0,2000.0
60033043,80013408,Flex Prem Premium Collection  ,IF,2024-01-12,2017-07-14,2017-07-15,2376.0,20240115,5,2968000.0,0.0,31000.0,31000.0
60033043,80019369,Flex Prem Premium Collection  ,IF,2024-01-05,2018-01-08,2018-01-11,2196.0,20240115,5,5165000.0,0.0,53000.0,53000.0
60033043,80019370,Flex Prem Premium Collection  ,IF,2024-01-05,2018-01-08,2018-01-11,2196.0,20240115,5,5184000.0,0.0,54000.0,54000.0
60033043,80100892,Premium Collection            ,IF,2024-01-08,2021-12-30,2022-01-11,735.0,20240115,5,6014000.0,0.0,436000.0,436000.0
60033043,80101713,Premium Collection            ,IF,2024-01-08,2022-01-17,2022-01-27,719.0,20240115,5,25016000.0,0.0,1908000.0,1908000.0
60033057,80072016,Flex Prem Premium Collection  ,IF,2024-01-14,2021-01-14,2021-01-26,1085.0,20240115,5,12128000.0,0.0,727000.0,727000.0
60033123,80088216,Premium Collection            ,IF,2024-01-13,2021-07-31,2021-08-06,893.0,20240115,5,5420000.0,0.0,383000.0,383000.0
60033133,80069016,Flex Prem Premium Collection  ,IF,2024-01-11,2020-12-21,2021-01-11,1100.0,20240115,5,12700000.0,0.0,762000.0,762000.0
60033182,80071686,Flex Prem Premium Collection  ,IF,2024-01-08,2020-12-31,2021-01-11,1100.0,20240115,5,10500000.0,0.0,631000.0,631000.0
60033210,80071995,Flex Prem Premium Collection  ,IF,2024-01-13,2021-01-14,2021-01-20,1091.0,20240115,5,9824000.0,0.0,588000.0,588000.0
60033210,80071995,Single Premium Top-up         ,IF,2024-01-15,2021-01-14,2021-01-20,1091.0,20240115,5,426000.0,0.0,13000.0,13000.0
60033212,80055246,Flex Prem Premium Collection  ,IF,2024-01-15,2020-01-08,2020-01-13,1464.0,20240115,5,4905000.0,0.0,197000.0,197000.0
60033235,80068714,Flex Prem Premium Collection  ,IF,2024-01-09,2020-12-15,2020-12-21,1121.0,20240115,5,5001000.0,0.0,300000.0,300000.0
60033235,80068719,Flex Prem Premium Collection  ,IF,2024-01-09,2020-12-15,2020-12-21,1121.0,20240115,5,5000000.0,0.0,300000.0,300000.0
60033248,80069520,Flex Prem Premium Collection  ,IF,2024-01-09,2020-12-25,2020-12-29,1113.0,20240115,5,2000000.0,0.0,121000.0,121000.0
60033266,80070673,Flex Prem Premium Collection  ,IF,2024-01-11,2020-12-31,2021-01-06,1105.0,20240115,5,3560000.0,0.0,215000.0,215000.0
60033305,80068875,Flex Prem Premium Collection  ,IF,2024-01-11,2020-12-17,2020-12-21,1121.0,20240115,5,7395000.0,0.0,444000.0,444000.0
60033305,80068875,Flex Prem Premium Collection  ,IF,2024-01-12,2020-12-17,2020-12-21,1121.0,20240115,5,153000.0,0.0,9000.0,9000.0
60033343,80063677,Flex Prem Premium Collection  ,IF,2024-01-08,2020-09-25,2020-10-05,1198.0,20240115,5,3719000.0,0.0,224000.0,224000.0
60033469,80131607,Premium Collection            ,IF,2024-01-05,2023-01-10,2023-01-14,367.0,20240115,5,15037000.0,0.0,1443000.0,1443000.0
60033471,80071788,Flex Prem Premium Collection  ,IF,2024-01-06,2021-01-08,2021-01-14,1097.0,20240115,5,24608000.0,0.0,1476000.0,1476000.0
60033471,80071790,Flex Prem Premium Collection  ,IF,2024-01-06,2021-01-07,2021-01-11,1100.0,20240115,5,393000.0,0.0,23000.0,23000.0
60033477,80068266,Flex Prem Premium Collection  ,IF,2024-01-15,2020-11-30,2020-12-05,1137.0,20240115,5,4541000.0,0.0,273000.0,273000.0
60033477,80071789,Flex Prem Premium Collection  ,IF,2024-01-07,2021-01-07,2021-01-12,1099.0,20240115,5,143000.0,0.0,9000.0,9000.0
60033486,80067984,Flex Prem Premium Collection  ,IF,2024-01-05,2020-11-29,2020-12-11,1131.0,20240115,5,10849000.0,0.0,651000.0,651000.0
60033499,80115615,Premium Collection            ,IF,2024-01-15,2022-07-31,2022-08-11,523.0,20240115,5,7327000.0,0.0,693000.0,693000.0
60033594,80100934,Premium Collection            ,IF,2024-01-03,2021-12-30,2022-01-06,740.0,20240115,5,10439000.0,0.0,773000.0,773000.0
60033602,80071931,Flex Prem Premium Collection  ,IF,2024-01-12,2021-01-12,2021-01-20,1091.0,20240115,5,14619000.0,0.0,877000.0,877000.0
60033636,80067184,Flex Prem Premium Collection  ,IF,2024-01-11,2020-11-24,2020-11-26,1146.0,20240115,5,15084000.0,0.0,905000.0,905000.0
60033636,80067184,Single Premium Top-up         ,IF,2024-01-12,2020-11-24,2020-11-26,1146.0,20240115,5,14916000.0,0.0,447000.0,447000.0
60033636,80067186,Flex Prem Premium Collection  ,IF,2024-01-11,2020-11-24,2020-11-26,1146.0,20240115,5,17402000.0,0.0,1044000.0,1044000.0
60033636,80067186,Single Premium Top-up         ,IF,2024-01-12,2020-11-24,2020-11-26,1146.0,20240115,5,15598000.0,0.0,468000.0,468000.0
60033667,80068992,Flex Prem Premium Collection  ,IF,2024-01-12,2020-12-22,2020-12-28,1114.0,20240115,5,6007000.0,0.0,359000.0,359000.0
60033680,80071207,Flex Prem Premium Collection  ,IF,2024-01-11,2020-12-31,2021-01-11,1100.0,20240115,5,13001000.0,0.0,780000.0,780000.0
60033846,80107859,Component change - prem coll  ,IF,2024-01-03,2022-04-27,2022-05-08,618.0,20240115,5,659000.0,194000.0,0.0,194000.0
60033850,80100230,Premium Collection            ,IF,2024-01-08,2021-12-31,2022-01-13,733.0,20240115,5,53516000.0,0.0,5352000.0,5352000.0
60033852,80071875,Flex Prem Premium Collection  ,IF,2024-01-09,2021-01-11,2021-01-14,1097.0,20240115,5,301000.0,0.0,19000.0,19000.0
60033875,80017618,Flex Prem Premium Collection  ,IF,2024-01-05,2017-11-28,2017-12-02,2236.0,20240115,5,500000.0,0.0,5000.0,5000.0
60033875,80017619,Flex Prem Premium Collection  ,IF,2024-01-05,2017-11-28,2017-12-02,2236.0,20240115,5,772000.0,0.0,15000.0,15000.0
60033881,80132685,Premium Collection            ,IF,2024-01-15,2023-01-30,2023-02-04,346.0,20240115,5,20030000.0,0.0,1928000.0,1928000.0
60033961,80071777,Flex Prem Premium Collection  ,IF,2024-01-08,2021-01-14,2021-01-20,1091.0,20240115,5,12217000.0,0.0,732000.0,732000.0
60034022,80069186,Flex Prem Premium Collection  ,IF,2024-01-11,2020-12-22,2020-12-30,1112.0,20240115,5,2001000.0,0.0,119000.0,119000.0
60034060,80071921,Premium Collection            ,IF,2024-01-11,2021-01-13,2021-01-22,1089.0,20240115,5,21053000.0,0.0,966000.0,966000.0
60034204,80071825,Flex Prem Premium Collection  ,IF,2024-01-07,2021-01-08,2021-01-27,1084.0,20240115,5,67000.0,0.0,4000.0,4000.0
60034461,80071780,Flex Prem Premium Collection  ,IF,2024-01-11,2021-01-07,2021-01-14,1097.0,20240115,5,11000000.0,0.0,659000.0,659000.0
60034506,80071335,Flex Prem Premium Collection  ,IF,2024-01-05,2020-12-31,2021-01-08,1103.0,20240115,5,4228000.0,0.0,254000.0,254000.0
60034572,80101249,Premium Collection            ,IF,2024-01-15,2022-01-10,2022-01-23,723.0,20240115,5,9873000.0,110000.0,632000.0,742000.0
60034589,80072008,Flex Prem Premium Collection  ,IF,2024-01-14,2021-01-28,2021-02-08,1072.0,20240115,5,15611000.0,0.0,938000.0,938000.0
60034706,80070336,Flex Prem Premium Collection  ,IF,2024-01-08,2020-12-29,2021-01-06,1105.0,20240115,5,15080000.0,0.0,905000.0,905000.0
60034816,80071812,Flex Prem Premium Collection  ,IF,2024-01-11,2021-01-11,2021-01-14,1097.0,20240115,5,11676000.0,0.0,702000.0,702000.0
60034828,80071859,Flex Prem Premium Collection  ,IF,2024-01-09,2021-01-11,2021-01-14,1097.0,20240115,5,13099000.0,0.0,786000.0,786000.0
60034870,80124728,Premium Collection            ,IF,2024-01-05,2022-11-25,2022-12-28,384.0,20240115,5,5430000.0,0.0,518000.0,518000.0
60035024,80071863,Flex Prem Premium Collection  ,IF,2024-01-09,2021-01-11,2021-01-20,1091.0,20240115,5,22700000.0,0.0,1361000.0,1361000.0
60035029,80071814,Flex Prem Premium Collection  ,IF,2024-01-08,2021-01-08,2021-01-18,1093.0,20240115,5,15287000.0,0.0,916000.0,916000.0
60035209,80069998,Flex Prem Premium Collection  ,IF,2024-01-15,2020-12-31,2021-01-06,1105.0,20240115,5,8377000.0,0.0,501000.0,501000.0
60035209,80069998,Full Contract Reversal        ,IF,2024-01-15,2020-12-31,2021-01-06,1105.0,20240115,5,-8377000.0,0.0,-501000.0,-501000.0
60035209,80071341,Flex Prem Premium Collection  ,IF,2024-01-15,2021-01-07,2021-01-12,1099.0,20240115,5,6653000.0,0.0,399000.0,399000.0
60035209,80071341,Full Contract Reversal        ,IF,2024-01-15,2021-01-07,2021-01-12,1099.0,20240115,5,-6653000.0,0.0,-399000.0,-399000.0
60035209,80071353,Flex Prem Premium Collection  ,IF,2024-01-15,2021-01-07,2021-01-12,1099.0,20240115,5,6007000.0,0.0,360000.0,360000.0
60035209,80071353,Full Contract Reversal        ,IF,2024-01-15,2021-01-07,2021-01-12,1099.0,20240115,5,-6007000.0,0.0,-360000.0,-360000.0
60035254,80087323,Premium Collection            ,IF,2024-01-08,2021-07-23,2021-07-27,903.0,20240115,5,6007000.0,0.0,420000.0,420000.0
60035303,80069956,Flex Prem Premium Collection  ,IF,2024-01-08,2020-12-28,2021-01-06,1105.0,20240115,5,8751000.0,0.0,525000.0,525000.0
60035334,80070434,Flex Prem Premium Collection  ,IF,2024-01-08,2020-12-30,2021-01-07,1104.0,20240115,5,6898000.0,0.0,413000.0,413000.0
60035507,80072050,Flex Prem Premium Collection  ,IF,2024-01-15,2021-02-18,2021-02-25,1055.0,20240115,5,10670000.0,0.0,639000.0,639000.0
60035541,80072083,Flex Prem Premium Collection  ,IF,2024-01-15,2021-01-18,2021-01-22,1089.0,20240115,5,65000.0,0.0,4000.0,4000.0
60035548,80069736,Flex Prem Premium Collection  ,IF,2024-01-04,2020-12-28,2021-01-04,1107.0,20240115,5,9578000.0,0.0,574000.0,574000.0
60035548,80069756,Flex Prem Premium Collection  ,IF,2024-01-04,2020-12-25,2021-01-04,1107.0,20240115,5,9907000.0,0.0,595000.0,595000.0
60035726,80131473,Premium Collection            ,IF,2024-01-15,2023-01-03,2023-01-13,368.0,20240115,5,8079000.0,0.0,764000.0,764000.0
60035747,80069910,Flex Prem Premium Collection  ,IF,2024-01-10,2020-12-28,2021-01-06,1105.0,20240115,5,7578000.0,0.0,454000.0,454000.0
60035849,80071044,Flex Prem Premium Collection  ,IF,2024-01-04,2020-12-31,2021-01-07,1104.0,20240115,5,7503000.0,0.0,450000.0,450000.0
60035943,80070943,Flex Prem Premium Collection  ,IF,2024-01-08,2020-12-31,2021-01-06,1105.0,20240115,5,9905000.0,0.0,594000.0,594000.0
60036002,80070548,Flex Prem Premium Collection  ,IF,2024-01-15,2020-12-30,2021-01-07,1104.0,20240115,5,20327000.0,0.0,1218000.0,1218000.0
60036002,80071843,Flex Prem Premium Collection  ,IF,2024-01-08,2021-01-11,2021-01-25,1086.0,20240115,5,15206000.0,0.0,913000.0,913000.0
60036020,80086876,Premium Collection            ,IF,2024-01-11,2021-07-16,2021-07-26,904.0,20240115,5,8280000.0,0.0,576000.0,576000.0
60036079,80071713,Flex Prem Premium Collection  ,IF,2024-01-11,2020-12-31,2021-01-19,1092.0,20240115,5,11817000.0,0.0,710000.0,710000.0
60036079,80102579,Premium Collection            ,IF,2024-01-11,2022-01-27,2022-02-18,697.0,20240115,5,12160000.0,0.0,929000.0,929000.0
60036079,80102589,Premium Collection            ,IF,2024-01-11,2022-02-23,2022-03-17,670.0,20240115,5,11983000.0,0.0,926000.0,926000.0
60036079,80102594,Premium Collection            ,IF,2024-01-11,2022-02-23,2022-03-17,670.0,20240115,5,12064000.0,0.0,871000.0,871000.0
60036079,80102603,Premium Collection            ,IF,2024-01-11,2022-02-25,2022-03-17,670.0,20240115,5,12111000.0,0.0,952000.0,952000.0
60036079,80102604,Premium Collection            ,IF,2024-01-11,2022-03-02,2022-03-17,670.0,20240115,5,12086000.0,0.0,942000.0,942000.0
60036079,80102608,Premium Collection            ,IF,2024-01-11,2022-01-28,2022-02-18,697.0,20240115,5,12113000.0,0.0,951000.0,951000.0
60036079,80102615,Premium Collection            ,IF,2024-01-11,2022-02-26,2022-03-17,670.0,20240115,5,11976000.0,0.0,930000.0,930000.0
60036079,80102631,Premium Collection            ,IF,2024-01-11,2022-01-27,2022-02-18,697.0,20240115,5,11977000.0,0.0,893000.0,893000.0
60036079,80102634,Premium Collection            ,IF,2024-01-11,2022-03-02,2022-03-17,670.0,20240115,5,11925000.0,0.0,906000.0,906000.0
60036079,80102637,Premium Collection            ,IF,2024-01-11,2022-01-27,2022-03-17,670.0,20240115,5,12164000.0,0.0,945000.0,945000.0
60036079,80102641,Premium Collection            ,IF,2024-01-11,2022-01-27,2022-02-18,697.0,20240115,5,12112000.0,0.0,953000.0,953000.0
60036176,80071592,Flex Prem Premium Collection  ,IF,2024-01-11,2020-12-31,2021-01-08,1103.0,20240115,5,10123000.0,0.0,607000.0,607000.0
60036238,80071129,Flex Prem Premium Collection  ,IF,2024-01-10,2020-12-31,2021-01-12,1099.0,20240115,5,15422000.0,0.0,925000.0,925000.0
60036393,80074128,Premium Collection            ,IF,2024-01-10,2021-02-23,2021-03-03,1049.0,20240115,5,3038000.0,0.0,244000.0,244000.0
60036445,80071957,Flex Prem Premium Collection  ,IF,2024-01-15,2021-01-14,2021-01-22,1089.0,20240115,5,15042000.0,0.0,902000.0,902000.0
60036445,80071960,Flex Prem Premium Collection  ,IF,2024-01-15,2021-01-13,2021-01-22,1089.0,20240115,5,15105000.0,0.0,906000.0,906000.0
60036461,80066575,Flex Prem Premium Collection  ,IF,2024-01-09,2020-11-10,2020-11-18,1154.0,20240115,5,2841000.0,0.0,170000.0,170000.0
